अकड़	اڪڙ
सहन्शील्ता	سهنشيلتا
सहाइता	سھائتا
सहायक	سھايڪ
सहायक	سهايڪ
सहारो	سھارو
सहारो	سهارو
सहिकन्दे	سهڪندي
सहिक्यल	سهڪيل
सहिंजु	سھنج
सही	سحيح
सही	سهي
सही	صحي
सही	صحيح
सहीह	صحيح
सहूलियत	سهوليت
सहूल्यत	سهوليت
सहूल्यत	سھوليت
सहो	سهو
सहो	سھو
सहंदड़	سهندڙ
सह्कारी	سهڪاري
सह्कीअ	سهڪيء
सह्कंदो	سهڪندو
सह्क्रियाशील	سهڪرياشيل
सह्जो	سهجو
सह्ण	سھڻ
सह्मत	سھمت
सह्योगी	سهيوگي
साइत	ساعت
साइबान	سائبان
साइंस	سائنس
साइंस्दान	سائنسدان
साई	سائي
साईं	سائين
साओ	سائو
साकार	ساڪار
साख	آبرو
साख	ساک
साखाइतो	ساکائتو
साख़्तीअ	سختيء
साख्यात	ساکيات
सागर	ساگر
सागरु	ساگر
सागू	ساگو
साॻयाई	ساڳيائي
साॻये	ساڳي
साॻये	ساڳئي
साॻयो	ساڳيو
साॻियो	ساڳيو
साॻीअ	ساڳيء
साॻे	ساڳي
साज़िश	سازش
साज़िशी	سازشي
साज़ी	سازي
साज़ु	ساز
साञह	ساڃھ
साटिन	ساٽن
साड़णु	ساڙڻ
साड़ु	ساڙ
साड़े	ساڙي
साॾड़ु	ساڌڙ
साणु	ساڻ
साणो	ساڻو
साथ	صحبت
साथी	ساٿي
साथु	ساٿ
सादिगी	سادگي
सादिगीअ	سادگيء
सादो	سادو
साधन	ساڌن
साधनु	ساڌن
साधारण	سآڌارڻ
साधारण	ساڌارڻ
साधारणु	ساڌارڻ
साधितु	ساڌت
साधू	ساڌو
सान्त	سانت
सान्तीको	سانطيقو
साफ़	ساف
साफ़	صاف
साफ़ु	صاف
साफ़्गू	سافگو
साफ़्गू	صافگو
साबित	ثابت
साबित	صابت
साबिती	ثابتي
साबुण	سابڻ
साबुणु	صابڻ
साबू	سابو
साब्ती	ثابتي
साब्तीअ	ثابتيء
साभ्या	ساڀيا
सामगिरी	سامگري
सामग्री	سامگري
सामान	سامان
सामानु	سامان
सामूंडी	سامونڊي
सामूंदी	سامونڊي
साम्ग्री	سامگري
साम्राज्य	سامراجي
साम्हूं	سامهون
साम्हूं	سامھون
साम्हूं	ساڱهون
साम्हों	سامهون
सार	سار
साराह	سارا
साराह	ساراه
साराहिणु	ساراهڻ
साराह्णु	ساراهڻ
सारियूं	ساريون
सारु	پرز
सारु	سار
सारो	سارو
सार्थक	سارٿڪ
सार्यूं	ساريون
साल	سال
सालिम	سالم
सालिम	سامل
सालियानो	ساليانو
साली	سالي
साल्मी	سالمي
साल्यानो	ساليانو
सावक	ساوڪ
साव्धान	ساوڌان
साव्धानि	ساوڌان
साव्धानी	ساوڌاني
साश्टांग	ساشٽانگ
साह	ساه
साहस	ساھس
साहस	ساهس
साहित	ساهت
साहितिक	ساهتڪ
साहित्य	ساھتي
साहिब	صاحب
साहिबी	صاحبي
साहिमी	ساهمي
साही	ساهي
साहु	ساھ
साहु	ساه
साह्तिक	ساھتڪ
साह्तियकार	ساھتيڪار
सां	سان
सांओं	سانئون
सांगु	سانگ
सांगे	سانگي
सांचो	سانچو
सांझी	سانجھي
सांढींदड़	سانڊيندڙ
सांढ्यल	سانڊيل
सांत	سانت
सांतीको	سانتيڪو
सांदह	سانده
सांभर	سانڀر
सांविरो	سانورو
सिक	سڪ
सिकणु	سڪڻ
सिकायल	سڪايل
सिके	سڪي
सिको	سڪو
सिखणु	سکڻ
सिखिया	سکيا
सिखंदड़	سکندڙ
सिख्या	سکيا
सिग्नल	سگنل
सिङु	سڱ
सिङो	سڱو
सिज	سج
सिजु	سج
सिझाइणु	سجھائڻ
सिझ्यलु	سجھيل
सिट	سٽ
सिटुन	سٽن
सिणीअ	سڻيء
सितारन	ستارن
सितारो	ستارو
सिधांत	سڌانت
सिधांतु	سڌانت
सिधो	سڌو
सिनेमा	سنيما
सिप	سپ
सिपाही	سپاهي
सिफ़ारत	سفارت
सिफ़ारश	سفارش
सिफ़ारिश	سفارش
सिबणु	سبڻ
सिम	سم
सिमणु	سمڻ
सिम्रण	سمرڻ
सियणो	سياڻو
सियाटिजणु	سياٽجڻ
सियाणप	سياڻپ
सियारो	سيارو
सियासत	سياست
सियासत्दान	سياستدان
सियासी	سياسي
सिर	سر
सिरण	سرڻ
सिरणु	سرڻ
सिराप	سراپ
सिरि	سر
सिरिश्तो	سرشتو
सिरु	سر
सिरो	سرو
सिरंदड़	سرندڙ
सिर्कणु	سرڪڻ
सिर्को	سرڪو
सिर्फ़	صرف
सिलाई	سلائي
सिलाए	سلائي
सिल्सिलेवार	سلسليوار
सिल्सिलो	سلسلو
सिल्स्लो	سلسلو
सिसी	سسي
सिहत	صحت
सिहत्बख़्श	صحتبخش
सिहत्बख़्शि	صحتبخشي
सिहत्मंद	صحتمند
सिंघणु	سنگھڻ
सिंचाई	سنچائي
सिंहासनु	سنهاسن
सीउ	سيء
सीक्यूं	سيڪيون
सीटणु	سيٽڻ
सीटि	سيٽ
सीड़प	سيڙپ
सीड़ाइणु	سيڙائڻ
सीधो	سيڌو
सीने	سيني
सीमा	سيما
सींगार	سينگار
सींगारणु	سنگارڻ
सींगारणु	سينگارڻ
सींगारींदड़ु	سينگاريندڙ
सींगारु	سينگار
सींगार्यल	سينگاريل
सुइचि	سئچ
सुई	سئي
सुक	سڪ
सुकणु	سڪڻ
सुकल	سڪل
सुकलु	سڪل
सुकी	سڪي
सुको	سڪو
सुख	سک
सुखा	سکا
सुखी	سکي
सुखु	سک
सुख्दर्सी	سکدرسي
सुख्दर्सु	سکدرس
सुख्यो	سکيو
सुॻंध	سڳنڌ
सुॻंधि	سڳنڌ
सुजाॻ	سجاڳ
सुजाॻी	سجاڳي
सुजाॻु	سجاڳ
सुॼणु	سڄڻ
सुॼयल	سڄيل
सुॼाण	سڄاڻ
सुझणु	سجھڻ
सुझाइणु	سجھائڻ
सुञ	سڃ
सुञाई	سڃائي
सुञाणणु	سڃاڻڻ
सुञाणप	سڃاڻپ
सुञाणिणु	سڃاڻڻ
सुञातल	سڃاتل
सुञी	سڃي
सुञो	سڃو
सुञ्यलु	سڄيل
सुटु	سٽ
सुठाई	سٺائي
सुठी	سٺي
सुठीअ	سٺيء
सुठे	سٺي
सुठो	سٺو
सुडोउल	سڊول
सुडौल	سڊول
सुॾकणु	سڏڪڻ
सुॾका	سڏڪا
सुण्कणु	سڻڪڻ
सुतलु	ستل
सुती	ستي
सुत्जणु	ستجڻ
सुथ्रो	سٿرو
सुध	سڌ
सुधार	سڌار
सुधारक	سڌارڪ
सुधारण	سڌارڻ
सुधारणु	سڌارڻ
सुधारींदड़ٌ	سڌاريندڙ
सुधारु	سڌار
सुधारु	سڌارڻ
सुधारो	سڌارو
सुधि	سڌ
सुधिर्यल	سڌريل
सुधु	سڌ
सुध्रण	سڌرڻ
सुध्रणु	سڌرڻ
सुन	سن
सुन्द्री	سندري
सुन्सान	سنسان
सुप्त्मनु	سپتمن
सुप्रिदिगी	سپردگي
सुप्रीडेइंट	سپريڊينٽ
सुफ़ेद	سفيد
सुफ़ेदी	سفيدي
सुफ़्हो	صفحو
सुबतो	سبتو
सुबाउ	سڀاء
सुबुहु	صبح
सुभऔ	سڀاء
सुभवीक	سڀاويڪ
सुभाउ	سڀاء
सुभाउ	سڀاؤ
सुभाणे	سڀاڻي
सुभाव	سڀاو
सुभाव	سوڀاو
सुभावीक	سڀاويڪ
सुभां	سڀان
सुम्हणु	سمهڻ
सुम्हारणु	سمهارڻ
सुम्हियल	سمھيل
सुम्हियलु	سمھيل
सुर	سر
सुरक्शा	سرڪشا
सुरियलु	سريل
सुरीलो	سريلو
सुरु	سر
सुरेत	سريت
सुरो	سرو
सुरंग	سرنگ
सुरंघ	سرنگھ
सुरंदड़	سرندڙ
सुर्की	سرڪي
सुर्ख़	سرخ
सुर्ॻु	سرڳ
सुर्मो	سرمو
सुर्हाणि	سرهاڻ
सुलछ्णो	سلڇڻو
सुलभ	سلڀ
सुलह	صلح
सुलह्पसंद	صلحپسند
सुलिह	سله
सुल्झाइणु	سلجھائڻ
सुल्टो	سلٽو
सुल्तनत	سلطنت
सुल्हाइतो	صلحائتو
सुवार	سوار
सुवारी	سواري
सुवारीअ	سواريء
सुवारु	سوار
सुवाल	سوال
सुवाली	سوالي
सुवालु	سوال
सुशील	سشيل
सुश्री	سشري
सुसणु	سسڻ
सुसाइणु	سسائڻ
सुसंदड़	سسندڙ
सुस्त	سست
सुस्ती	سستي
सुस्तु	سست
सुस्पुसि	سسپس
सुहिणो	سهڻو
सुहिणो	سھڻو
सुहिबत	ساٿ
सुहंदो	سهندو
सुह्णो	سهڻو
सुह्णो	سھڻو
सूअर	سوئر
सूअरी	سوئري
सूअरु	سوئر
सूओ	سوئو
सूखिड़ी	سوکڙي
सूख्ड़ी	سوکڙي
सूख्यम	سوکيم
सूख्य्म्ता	سوکيمتا
सूचक	سوچڪ
सूची	سوچي
सूच्ना	سوچنا
सूजी	سوجي
सूट	سوٽ
सूतिली	سوتلي
सूतो	سوتو
सूदो	سودو
सूधाई	سوڌائي
सूधो	سوڌو
सूफ़	صوف
सूफ़ी	صوفي
सूफ़ु	صوف
सूफ़्याणो	صوفياڻو
सूॿट	سوٻٽ
सूॿट	صوٻت
सूमर	سومر
सूर	سور
सूरज	سورج
सूरज्मंडल	سورجمنڊل
सूरट~	سورت
सूरण	سورڻ
सूरत	صورت
सूरु	سور
सूर्ती	صورتي
सूर्मी	سورمي
सूर्मो	سورمو
सूर्वीर	سوروير
सूर्ह्याई	سورهيائي
सूलह	صلح
सूसाट	سوساٽ
सूसाटु	سوساٽ
सूं	سون
सूंझ	سونجھ
सूंझणु	سونجھڻ
सूंझे	سونجھي
सूंझो	سونجھو
सूंझ्णो	سونجھڻو
सूंडि	سونڊ
सूंडु	سونڊ
सूंह	سونهن
सूंहं	سونھن
सूंहं	سونهن
सेकणु	سيڪڻ
सेकु	سيڪ
सेकंडु	سيڪنڊ
सेक्ड़ो	سيڪڙو
सेक्स	سيڪس
सेखत	سکيت
सेखत	سيکت
सेखारण	سيکارڻ
सेखारणु	سيکارڻ
सेखारींदड़	سيکاريندڙ
सेख्ड़ाट	سيخڙات
सेख्ड़ाट	سيکراٽ
सेख्राट	سيکراٽ
सेन	سينا
सेना	سينا
सेनाजो	سيناجو
सेमाब	سيماب
सेमो	سيمو
सेर्वर	سرور
सेवकु	سيوڪ
सेवा	سيوا
सेवाधारी	سيواڌاري
सेंडल	سينڊل
सेंधो	سينڌو
सेंवर	سينور
सेंवरु	سينور
सेंवार्यल	سينواريل
सैनिकु	سينڪ
सैरु	سير
सैर्बीन	سئربين
सैलानी	سيلاني
सैलाबु	سيلاب
सो	سو
सोए	سوئي
सोकड़ि	سوڪڙ
सोघो	سوگھو
सोच	سوچ
सोचणु	سوچڻ
सोचियल	سوچيل
सोचींदे	سوچيندي
सोचु	سوچ
सोॼ	سوڄ
