अकड़	اڪڙ
सिम्रण	سمرڻ
सियणो	سياڻو
सियाटिजणु	سياٽجڻ
सियाणप	سياڻپ
सियारो	سيارو
सियासत	سياست
सियासत्दान	سياستدان
सियासी	سياسي
सिर	سر
सिरण	سِرَڻِ
सिरणु	سِرَڻُ
सिराप्	سراپ
सिरि	سر
सिरिश्तो	سرشتو
सिरु	سر
सिरो	سرو
सिरंदड़	سرندڙ
सिर्	سر
सिर्कणु	سرڪڻ
सिर्को	سرڪو
सिर्फ़	صرف
सिलाई	سلائي
सिलाए	سلائي
सिल्सिलेवार	سلسليوار
सिल्सिलेवार्	سلسليوار
सिल्सिलो	سلسلو
सिल्स्लो	سلسلو
सिसी	سسي
सिहत	صحت
सिहत्	صحت
सिहत्बख़्शि	صحتبخشي
सिहत्बख़्श्	صحتبخش
सिहत्मंद	صحتمند
सिंघणु	سنگھڻ
सिंचाई	سنچائي
सिंहासनु	سنهاسن
सीउ	سيءُ
सीक्यूं	سيڪيون
सीटणु	سيٽڻ
सीटि	سيٽ
सीड़प	سيڙپ
सीड़ाइणु	سيڙائڻ
सीधो	سيڌو
सीने	سيني
सीमा	سيما
सींगार	سينگار
सींगारणु	سنگارڻ
सींगारणु	سينگارڻ
सींगारींदड़ु	سينگاريندڙ
सींगारु	سينگار
सींगार्	سينگار
सींगार्	سينگارُ
सींगार्यल	سينگاريل
सुइचि	سئچ
सुई	سئي
सुक	سُڪَ
सुक	سڪ
सुकणु	سُڪَڻُ
सुकणु	سڪڻ
सुकल	سڪل
सुकलु	سڪل
सुकी	سڪي
सुको	سڪو
सुख	سک
सुखा	سکا
सुखी	سکي
सुखु	سک
सुख्दर्सी	سکدرسي
सुख्दर्सु	سکدرس
सुख्यो	سکيو
सुॻंधि	سڳنڌ
सुॻंध्	سڳنڌ
सुजाॻ	سجاڳ
सुजाॻी	سجاڳي
सुजाॻी	سُجاڳيِ
सुजाॻु	سجاڳ
सुॼणु	سُڄَڻُ
सुॼणु	سڄڻ
सुॼयल	سڄيل
सुॼयल	سُڄِيَل
सुॼाण	سڄاڻ
सुझणु	سجھڻ
सुझाइणु	سجھائڻ
सुञ	سڃ
सुञाई	سڃائي
सुञाणणु	سڃاڻڻ
सुञाणप	سُڃاڻَپَ
सुञाणप	سڃاڻپ
सुञाणिणु	سڃاڻڻ
सुञातल	سڃاتل
सुञातल्	سڃاتل
सुञी	سڃي
सुञो	سڃو
सुञ्यलु	سڄيل
सुटु	سٽ
सुठाई	سٺائي
सुठी	سٺي
सुठीअ	سٺيءَ
सुठे	سٺي
सुठो	سُٺو
सुठो	سٺو
सुडोउल	سڊول
सुडौल	سڊول
सुॾकणु	سڏڪڻ
सुॾका	سڏڪا
सुण्कणु	سڻڪڻ
सुतलु	ستل
सुती	ستي
सुत्जणु	ستجڻ
सुथ्रो	سٿرو
सुध	سڌ
सुधार	سڌار
सुधारक	سڌارڪ
सुधारण	سڌارڻ
सुधारणु	سُڌارَڻُ
सुधारणु	سڌارڻ
सुधारींदड़्ٌ	سڌاريندڙ
सुधारु	سڌار
सुधारु	سڌارڻ
सुधारो	سڌارو
सुधि	سڌ
सुधिर्यल	سڌريل
सुधु	سُڌُ
सुध्रण	سڌرڻ
सुध्रणु	سڌرڻ
सुन	سن
सुन्द्री	سندري
सुन्सान	سنسان
सुप्त्मनु	سپتمن
सुप्रिदिगी	سپردگي
सुप्रीडेइंट	سپريڊينٽ
सुफ़ेद	سفيد
सुफ़ेदी	سفيدي
सुफ़्हो	صفحو
सुबतो	سُبَتو
सुबाउ	سڀاءُ
सुबुहु	صبح
सुभऔ	سڀاءُ
सुभवीक	سڀاويڪ
सुभाउ	سڀاءُ
सुभाउ	سڀاؤ
सुभाणे	سڀاڻي
सुभाव	سڀاو
सुभाव	سوڀاو
सुभावीक	سڀاويڪ
सुभां	سڀان
सुम्हणु	سمهڻ
सुम्हारणु	سمهارڻ
सुम्हियल	سمھيل
सुम्हियलु	سمھيل
सुर	سر
सुरक्शा	سرڪشا
सुरियलु	سريل
सुरीलो	سريلو
सुरु	سر
सुरेत	سريت
सुरो	سرو
सुरंग	سرنگ
सुरंघ	سرنگھ
सुरंदड़	سرندڙ
सुर्की	سرڪي
सुर्ख़	سرخ
सुर्ॻु	سرڳ
सुर्मो	سرمو
सुर्हाणि	سرهاڻ
सुलछ्णो	سلڇڻو
सुलभ	سلڀ
सुलह	صلح
सुलह्पसंद	صلحپسند
सुलिह	سُلهَ
सुल्झाइणु	سلجھائڻ
सुल्टो	سلٽو
सुल्तनत	سُلطِنَت
सुल्हाइतो	صلحائتو
सुवार	سوار
सुवारी	سواري
सुवारीअ	سواريءَ
सुवारु	سوار
सुवाल	سوال
सुवाली	سوالي
सुवालु	سوال
सुशील	سشيل
सुश्री	سشري
सुसणु	سسڻ
सुसाइणु	سسائڻ
सुसंदड़	سسندڙ
सुस्त	سست
सुस्ती	سستي
सुस्तु	سست
सुस्त्	سست
सुस्पुसि	سسپس
सुहिणो	سهڻو
सुहिणो	سھڻو
सुहिबत्	ساٿ
सुहंदो	سهندو
सुह्णो	سهڻو
सुह्णो	سھڻو
सूअर	سوئر
सूअरी	سوئري
सूअरु	سوئر
सूओ	سوُئو
सूखिड़ी	سوکڙي
सूख्ड़ी	سوکڙي
सूख्ड़ी	سوُکڙي
सूख्यम	سوکيم
सूख्य्म्ता	سوکيمتا
सूचक	سوچڪ
सूची	سوچي
सूच्ना	سوچنا
सूजी	سوجي
सूट	سوٽ
सूतिली	سوتلي
सूतो	سوتو
सूदो	سودو
सूधाई	سوڌائي
सूधो	سوڌو
सूफ़	صوُفَ
सूफ़ी	صوفي
सूफ़ु	صوُفُ
सूफ़्याणो	صوفياڻو
सूॿट	سوُٻَٽ
सूॿट्	صوٻت
सूमर	سومر
सूर	سور
सूरज	سورج
सूरज्मंडल	سورجمنڊل
सूरट~	سوُرَت
सूरण्	سوُرَڻُ
सूरत	صورت
सूरु	سور
सूर्ती	صورتي
सूर्मी	سورمي
सूर्मो	سورمو
सूर्मो	سوُرمو
सूर्वीर	سوروير
सूर्वीर	سوُرويِرِ
सूर्ह्याई	سورهيائي
सूलह	صلح
सूसाट	سوساٽ
सूसाटु	سوساٽ
सूं	سون
सूंझ	سونجھ
सूंझणु	سونجھڻ
सूंझे	سونجھي
सूंझो	سونجھو
सूंझ्	سونجھ
सूंझ्णो	سونجھڻو
सूंझ्णो	سوُنجھڻو
सूंडि	سونڊ
सूंडु	سونڊ
सूंह	سونهن
सूंहं	سونھن
सूंहं	سوُنھن
सूंहं	سونهن
सेकणु	سيڪڻ
सेकु	سيڪ
सेकंडु	سيڪنڊ
सेक्ड़ो	سيڪڙو
सेक्स	سيڪس
सेखत	سکيت
सेखत	سيکت
सेखारण	سيکارڻ
सेखारणु	سيکارَڻُ
सेखारणु	سيکارڻ
सेखारींदड़	سيکاريندڙ
सेख्ड़ाट	سيخڙات
सेख्ड़ाट	سيکراٽ
सेख्राट्	سيکراٽ
सेन	سينا
सेना	سينا
सेनाजो	سيناجو
सेमाब	سيماب
सेमो	سيمو
सेर्वर	سرور
सेवकु	سيوڪ
सेवा	سيوا
सेवाधारी	سيواڌاري
सेंडल	سينڊل
सेंधो	سينڌو
सेंवर	سينور
सेंवरु	سينور
सेंवार्यल्	سينواريل
सैनिकु	سينڪ
सैरु	سير
सैरु	سَير
सैर्बीन्	سئربين
सैलानी	سَيلاني
सैलाबु	سيلاب
सो	سو
सोए	سوئي
सोकड़ि	سوڪڙ
सोघो	سوگھو
सोच	سوچ
सोच	سوچَ
सोचणु	سوچڻ
सोचियल	سوچيل
सोचींदे	سوچيندي
सोचु	سوچ
सोच्	سوچ
सोॼ	سوڄ
सोड़्ह	سوڙھ
सोड़्हो	سوڙهو
सोड़्हो	سوڙھو
सोढा	سوڍا
सोध	سوڌ
सोनारो	سونارو
सोनु	سون
सोनो	سونو
सोपारी	سوپاري
सोफ़	سوفا
सोभ	سوڀ
सोभारो	سوڀارو
सोराख़	سوراخ
सोराख़ु	سوراخ
सोर्हां	سورهان
सोस	سوس
सोसि	سوس
सौ	سوّ
सौ	سَوُ
सौॻंध्	سوڳنڌ
सौटु	سوٽ
सौदाई	سودائي
सौदाई	سَودائي
सौदाई	سَوِدائي
सौदाउ	سوداءُ
सौदाउ	سَوِداءُ
सौदागर	سوداگر
सौदागर	سَوِداگَر
सौदो	سودو
सौदौ	سوداءُ
सौमान	سومان
सौर	سور
सौंटो	سونٽو
सौंपणु	سَونپڻ
सौंपणु	سئونپَڻُ
संऊं	سنئون
संकट	سنڪٽ
संकट्	سنڪٽ
संकोच	سنڪوچ
संकोची	سنڪوچي
संक्रांति	سنڪرانت
संखु	سنک
संगठन	سنگٺن
संगीत	سنگيت
संग्तरन	سنگترن
संग्तराश	سنگتراش
संग्तराशी	سنگتراشي
संग्दिल्	سنگدل
संग्मर्मर	سنگمرمر
संग्रहालय	سنگرهالي
संघर्शु	سنگھرش
संघु	سنگ
संचालक	سنچالڪ
संचालकु	سنچالڪ
संजीदो	سنجيدو
संजीद्गी	ڪنجيدگي
संझा	سنجھا
संडास	سنڊاس
संत	سنت
संतरी	سنتري
संतान	سنتان
संतान्	سنتان
संतु	سنت
संतुलन	سنتلن
संतुश्ट	سنتشٽ
संतोश	سنتوش
संतोशी	سنتوشي
संतोश्	سنتوش
संत्रो	سنترو
संदसि	سندس
संदिली	صندلي
संदूक	صندوق
संदेश	سنديش
संदेह्वाद	سنديهواد
संधणु	سنڌڻ
संधाणो	سنڌاڻو
संॿन्ध	سنٻنڌ
संॿन्धी	سنٻنڌي
संॿन्ध्	سنٻنڌ
संॿंध	سنٻنڌ
संॿंधी	سنٻنڌي
संॿंध्	سنٻنڌ
संभव	سنڀو
संभव	سنڀَوَ
संभव	سَنٻَو
संभाल	سنڀال
संभालणु	سمڀالڻ
संभालणु	سنڀالڻ
संभालींदड़	سنڀاليندڙ
संभालींदड़्	سنڀاليندڙ
संभालींदड़्	سنڀاليندر
संभाले	سنڀالي
संभाव्ना	سنڀاونا
संभिर्यल	سنڀريل
संमान	سنمان
संयम	سنيم
संयमी	سنيم
संयमी	سنيمي
संयोजक्ता	سنيوجڪتا
संवारणु	سنوارڻ
संवार्यल	سنواريل
संवेदन	سنويدن
संवेदन्शील	سنويدنشيل
संसाई	سنسائي
संसारी	سنساري
संस्था	سنسٿا
संस्था	سَنسٿا
